Id,Site Id,Longitude,Latitude,Report Date / Time,Air Temperature,Wet Bulb,Dew Point,Concrete Temp.,Grass Temp.,Min. Temp. (last 24hr),Max. Temp. (last 24hr),Soil Temp. (at 10cm),Soil Temp. (at 30cm),Soil Temp. (at 100cm),Mean Sea-Level Pressure,Pressure (At Station),Relative Humidity,Rainfall Rate,Rainfall Accumulation,Rainfall,Wind Speed,Wind Direction,Wind Gust,Wind Gust Direction,Snow Depth,Soil Moisture,Present Weather,Visibility,Total Cloud Cover,Sunshine,Ground State,Day of Thunder,Day of Gales,Day of Hail,Day of Snow,Weather Diary,Travel Disruption,Hazards causing Travel Disruption,Property or Infrastructure Damage,Hazards causing Property or Infrastructure Damage,Personal Health and Safety,Hazards causing Personal Health and Safety,Utility Disruption,Hazards causing Utility Disruption,Service or Business Disruption,Hazards causing Service or Business Disruption,Agriculture Habitat Damage,Hazards causing Agriculture Habitat Damage,Disruption to Camping Events Leisure Activities,Hazards causing Disruption to Camping Events Leisure Activities,v1_Coastal,v1_Flood,v1_Ice,v1_Landslide,v1_Lightning,v1_PoorVisibility,v1_Snow,v1_Wildfire,v1_Wind,v1_Other
﻿20220801y1rnfqatfwe65pqxyyb96smn7h,13587ab3-a9f1-ec11-b5cf-0003ff595eb4,-4.212,55.8254,2022-08-01 00:00:44,12.1111111111111,,8.77777777777778,,,,,,,,,1013.8848666,80,,0,,0.0,260,0.0,260,,,,,,,,,,,,
20220801ihm6yuatfwe65pqxyyb96smn7h,13587ab3-a9f1-ec11-b5cf-0003ff595eb4,-4.212,55.8254,2022-08-01 00:05:45,12,,8.72222222222222,,,,,,,,,1013.8848666,80,,0,,0.0,260,0.0,260,,,,,,,,,,,,
20220801co9hgbytfae65pquyyb96spjrh,13587ab3-a9f1-ec11-b5cf-0003ff595eb4,-4.212,55.8254,2022-08-01 00:10:46,12,,8.72222222222222,,,,,,,,,1013.81713882,80,,0,,0.0,260,0.0,260,,,,,,,,,,,,
20220801dm6bh6otfhe65pquyyb96spjrh,13587ab3-a9f1-ec11-b5cf-0003ff595eb4,-4.212,55.8254,2022-08-01 00:15:47,12.1111111111111,,8.61111111111111,,,,,,,,,1013.8848666,79,,0,,0.0,260,1.0,260,,,,,,,,,,,,
20220801a5mft4ytfhe65pquyyb96spjrh,13587ab3-a9f1-ec11-b5cf-0003ff595eb4,-4.212,55.8254,2022-08-01 00:20:48,12,,8.72222222222222,,,,,,,,,1013.71554715,80,,0,,0.0,260,0.0,260,,,,,,,,,,,,
20220801xaupmuytgye65pqxyyb96smc4r,13587ab3-a9f1-ec11-b5cf-0003ff595eb4,-4.212,55.8254,2022-08-01 00:25:49,11.8888888888889,,8.61111111111111,,,,,,,,,1013.98645827,80,,0,,0.0,260,0.0,260,,,,,,,,,,,,
20220801gsdkbyetgre65pquyyb96spjrh,13587ab3-a9f1-ec11-b5cf-0003ff595eb4,-4.212,55.8254,2022-08-01 00:30:50,11.8888888888889,,8.61111111111111,,,,,,,,,1013.81713882,80,,0,,0.0,260,1.0,260,,,,,,,,,,,,
20220801hnq7eoetgre65pqxyyb96sm4oy,13587ab3-a9f1-ec11-b5cf-0003ff595eb4,-4.212,55.8254,2022-08-01 00:35:51,11.8888888888889,,8.61111111111111,,,,,,,,,1013.8848666,80,,0,,0.2,260,1.0,260,,,,,,,,,,,,
202208011psu5kotgee65pqxyyb96sm4oy,13587ab3-a9f1-ec11-b5cf-0003ff595eb4,-4.212,55.8254,2022-08-01 00:40:52,11.7777777777778,,8.5,,,,,,,,,1013.81713882,80,,0,,0.0,260,0.0,260,,,,,,,,,,,,
20220801jxkwjhatgce65pqxyyb96smc4r,13587ab3-a9f1-ec11-b5cf-0003ff595eb4,-4.212,55.8254,2022-08-01 00:45:53,11.6111111111111,,8.61111111111111,,,,,,,,,1013.81713882,82,,0,,0.0,260,0.0,260,,,,,,,,,,,,
